movie_id,original_title,primary_title,start_year,averagerating,numvotes,id,release_date,movie_title,production_budget,domestic_gross,worldwide_gross,gross_earnings
tt1181614,Wuthering Heights,Wuthering Heights,2011,6.1,8549,30,"Oct 5, 2012",Wuthering Heights,,,,
tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,6.3,41608,27,"Sep 22, 2010",You Will Meet a Tall Dark Stranger,,,,
tt1183923,Welcome to the Rileys,Welcome to the Rileys,2010,7.0,22210,12,"Oct 29, 2010",Welcome to the Rileys,,,,
tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,2011,7.3,196109,25,"Mar 18, 2011",The Lincoln Lawyer,,,,
tt1192628,Rango,Rango,2011,7.2,215761,29,"Mar 4, 2011",Rango,,,,
tt1193631,Step Up 3D,Step Up 3D,2010,6.2,53081,9,"Aug 6, 2010",Step Up 3D,,,,
tt1194173,The Bourne Legacy,The Bourne Legacy,2012,6.7,268678,76,"Aug 10, 2012",The Bourne Legacy,,,,
tt1194417,Casino Jack,Casino Jack,2010,6.2,16191,32,"Dec 17, 2010",Casino Jack,,,,
tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,6.2,88469,37,"Apr 27, 2012",The Five-Year Engagement,,,,
tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,6.2,38640,13,"Mar 19, 2010",Diary of a Wimpy Kid,,,,
tt1196338,Pound of Flesh,Pound of Flesh,2010,3.2,267,76,"May 15, 2015",Pound of Flesh,,,,
tt1196939,Gracie,Gracie,2015,7.0,31,2,"Jun 1, 2007",Gracie,,,,
tt1198101,Kites,Kites,2010,6.1,11353,66,"May 21, 2010",Kites,,,,
tt1204342,The Muppets,The Muppets,2011,7.1,82752,64,"Nov 23, 2011",The Muppets,,,,
tt1204975,Last Vegas,Last Vegas,2013,6.6,121409,46,"Jan 28, 2013",Last Vegas,,,,
tt1204977,Ouija,Ouija,2014,4.5,44054,60,"Oct 24, 2014",Ouija,,,,
tt1205537,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,2014,6.2,114913,97,"Jan 17, 2014",Jack Ryan: Shadow Recruit,,,,
tt1206543,Out of the Furnace,Out of the Furnace,2013,6.8,99037,41,"Dec 4, 2013",Out of the Furnace,,,,
tt1207922,Beyond the Mat,Beyond the Mat,2013,7.2,85,37,"Oct 22, 1999",Beyond the Mat,,,,
tt1210039,Blood Done Sign My Name,Blood Done Sign My Name,2010,6.6,494,20,"Feb 19, 2010",Blood Done Sign My Name,,,,
tt1210166,Moneyball,Moneyball,2011,7.6,326657,15,"Sep 23, 2011",Moneyball,,,,
tt1210819,The Lone Ranger,The Lone Ranger,2013,6.4,208827,13,"Jul 2, 2013",The Lone Ranger,,,,
tt1211837,Doctor Strange,Doctor Strange,2016,7.5,514510,28,"Nov 4, 2016",Doctor Strange,,,,
tt1211890,Middle of Nowhere,Middle of Nowhere,2012,6.4,1406,23,"Oct 12, 2012",Middle of Nowhere,,,,
tt1211956,Escape Plan,Escape Plan,2013,6.7,211587,37,"Oct 18, 2013",Escape Plan,,,,
tt1212022,The Lion of Judah,The Lion of Judah,2011,3.8,511,12,"Jun 3, 2011",The Lion of Judah,,,,
tt1212419,Hereafter,Hereafter,2010,6.5,87288,61,"Oct 15, 2010",Hereafter,,,,
tt1212428,The Lost City of Z,The Lost City of Z,2016,6.6,66475,82,"Apr 14, 2017",The Lost City of Z,,,,
tt1212436,The Back-up Plan,The Back-up Plan,2010,5.4,46128,75,"Apr 23, 2010",The Back-up Plan,,,,
tt1212450,Lawless,Lawless,2012,7.3,214055,38,"Aug 29, 2012",Lawless,,,,
tt1213641,First Man,First Man,2018,7.4,120009,6,"Oct 12, 2018",First Man,,,,
tt1213663,The World's End,The World's End,2013,7.0,235308,76,"Aug 23, 2013",The World's End,,,,
tt1216475,Cars 2,Cars 2,2011,6.2,138914,57,"Jun 24, 2011",Cars 2,,,,
tt1216491,Kill the Messenger,Kill the Messenger,2014,7.0,41231,51,"Oct 10, 2014",Kill the Messenger,,,,
tt1216492,Leap Year,Leap Year,2010,6.5,86125,40,"Jan 8, 2010",Leap Year,,,,
tt1216520,Womb,Womb,2010,6.4,12489,12,"Mar 30, 2012",Womb,,,,
tt1217209,Brave,Brave,2012,7.1,338728,77,"Jun 22, 2012",Brave,,,,
tt1219289,Limitless,Limitless,2011,7.4,492490,91,"Mar 18, 2011",Limitless,,,,
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,2010,7.0,73790,90,"Sep 24, 2010",Legend of the Guardians: The Owls of Ga'Hoole,,,,
tt1219827,Ghost in the Shell,Ghost in the Shell,2017,6.4,176499,40,"Mar 31, 2017",Ghost in the Shell,,,,
tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,5.9,153270,70,"Sep 10, 2010",Resident Evil: Afterlife,,,,
tt1222817,Zookeeper,Zookeeper,2011,5.2,52396,71,"Jul 8, 2011",Zookeeper,,,,
tt1224378,Viy,Viy,2014,5.3,4365,54,"Jun 30, 2015",Viy,,,,
tt1226229,Get Him to the Greek,Get Him to the Greek,2010,6.4,161653,22,"Jun 4, 2010",Get Him to the Greek,,,,
tt1226273,Edge of Darkness,Edge of Darkness,2010,6.6,84753,8,"Jan 29, 2010",Edge of Darkness,,,,
tt1226753,The Debt,The Debt,2010,6.9,61046,65,"Aug 31, 2011",The Debt,,,,
tt1226837,Beautiful Boy,Beautiful Boy,2018,7.3,30368,95,"Oct 12, 2018",Beautiful Boy,,,,
tt1227378,"Fat, Sick & Nearly Dead","Fat, Sick & Nearly Dead",2010,7.6,8164,10,"Apr 1, 2011","Fat, Sick & Nearly Dead",,,,
tt1228705,Iron Man 2,Iron Man 2,2010,7.0,657690,15,"May 7, 2010",Iron Man 2,,,,
tt1228987,Let Me In,Let Me In,2010,7.1,107012,38,"Oct 1, 2010",Let Me In,,,,
tt1229340,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,2013,6.3,156116,92,"Dec 18, 2013",Anchorman 2: The Legend Continues,,,,
tt1230120,Collide,Collide,2010,5.5,12,13,"Feb 24, 2017",Collide,,,,
tt1230168,Same Kind of Different as Me,Same Kind of Different as Me,2017,6.5,4319,95,"Oct 20, 2017",Same Kind of Different as Me,,,,
tt1230204,Sammy's avonturen: De geheime doorgang,A Turtle's Tale: Sammy's Adventures,2010,6.1,6310,21,"Dec 31, 2010",Sammy's avonturen: De geheime doorgang,,,,
tt1231583,Due Date,Due Date,2010,6.5,303523,84,"Nov 5, 2010",Due Date,,,,
tt1231587,Hot Tub Time Machine,Hot Tub Time Machine,2010,6.4,153962,10,"Mar 26, 2010",Hot Tub Time Machine,,,,
tt1232200,That's My Boy,That's My Boy,2012,5.6,83009,71,"Jun 15, 2012",That's My Boy,,,,
tt1232775,Drones,Drones,2010,6.4,483,72,"Dec 31, 2010",Drones,,,,
tt1232829,21 Jump Street,21 Jump Street,2012,7.2,477771,44,"Mar 16, 2012",21 Jump Street,,,,
tt1233192,Brighton Rock,Brighton Rock,2010,5.7,5784,11,"Aug 26, 2011",Brighton Rock,,,,
tt1233301,Ironclad,Ironclad,2011,6.2,38477,25,"Jul 8, 2011",Ironclad,,,,
tt1234719,Red Dawn,Red Dawn,2012,5.4,69599,1,"Nov 21, 2012",Red Dawn,,,,
tt1234721,RoboCop,RoboCop,2014,6.2,205798,96,"Feb 12, 2014",RoboCop,,,,
tt1234721,RoboCop,RoboCop,2014,6.2,205798,55,"Jul 17, 1987",RoboCop,,,,
tt1235170,The Future,The Future,2011,6.2,7648,62,"Jul 29, 2011",The Future,,,,
tt1235189,Wild Target,Wild Target,2010,6.8,33915,28,"Oct 29, 2010",Wild Target,,,,
tt1235522,Broken City,Broken City,2013,6.2,71704,11,"Jan 18, 2013",Broken City,,,,
tt1236254,Wind Walkers,Wind Walkers,2015,3.8,234,99,"Dec 31, 2015",Wind Walkers,,,,
tt1240982,Your Highness,Your Highness,2011,5.5,92940,78,"Apr 8, 2011",Your Highness,,,,
tt1241226,Locker 13,Locker 13,2014,4.7,290,57,"Mar 28, 2014",Locker 13,,,,
tt1242432,I Spit on Your Grave,I Spit on Your Grave,2010,6.3,68592,37,"Oct 8, 2010",I Spit on Your Grave,,,,
tt1242460,We Need to Talk About Kevin,We Need to Talk About Kevin,2011,7.5,123619,43,"Jan 13, 2012",We Need to Talk About Kevin,,,,
tt1243957,The Tourist,The Tourist,2010,6.0,206714,85,"Dec 10, 2010",The Tourist,,,,
tt1243974,Aloha,Aloha,2015,5.4,54646,3,"May 29, 2015",Aloha,,,,
tt1244659,Extraordinary Measures,Extraordinary Measures,2010,6.5,15673,33,"Jan 22, 2010",Extraordinary Measures,,,,
tt1244754,Conviction,Conviction,2010,7.2,39771,28,"Oct 15, 2010",Conviction,,,,
tt1245534,Snatched,Snatched,2011,5.5,61,51,"May 12, 2017",Snatched,,,,
tt1247436,Unforgettable,Unforgettable,2010,5.9,7,39,"Feb 23, 1996",Unforgettable,,,,
tt1247436,Unforgettable,Unforgettable,2010,5.9,7,4,"Apr 21, 2017",Unforgettable,,,,
tt1247667,High School,High School,2010,5.8,7060,15,"Jun 1, 2012",High School,,,,
tt1250777,Kick-Ass,Kick-Ass,2010,7.6,497363,54,"Apr 16, 2010",Kick-Ass,,,,
tt1251743,Salvation Boulevard,Salvation Boulevard,2011,5.3,4220,31,"Jul 15, 2011",Salvation Boulevard,,,,
tt1253863,300: Rise of an Empire,300: Rise of an Empire,2014,6.2,262978,26,"Mar 7, 2014",300: Rise of an Empire,,,,
tt1253864,Immortals,Immortals,2011,6.0,152992,45,"Nov 11, 2011",Immortals,,,,
tt1254978,Daylight,Daylight,2010,5.1,201,95,"Dec 6, 1996",Daylight,,,,
tt1255919,Holmes & Watson,Holmes & Watson,2018,3.8,17661,58,"Dec 25, 2018",Holmes & Watson,,,,
tt1255953,Incendies,Incendies,2010,8.3,124156,76,"Sep 17, 2010",Incendies,,,,
tt1258972,The Man with the Iron Fists,The Man with the Iron Fists,2012,5.4,58185,79,"Nov 2, 2012",The Man with the Iron Fists,,,,
tt1259521,The Cabin in the Woods,The Cabin in the Woods,2011,7.0,338445,11,"Apr 13, 2012",The Cabin in the Woods,,,,
tt1259528,Den of Thieves,Den of Thieves,2018,7.0,69648,3,"Jan 19, 2018",Den of Thieves,,,,
tt1261862,Icarus,The Killing Machine,2010,5.2,3871,91,"Feb 9, 2010",Icarus,,,,
tt1261945,Sex and the City 2,Sex and the City 2,2010,4.4,69199,16,"May 27, 2010",Sex and the City 2,,,,
tt1262416,Scream 4,Scream 4,2011,6.2,118779,55,"Apr 15, 2011",Scream 4,,,,
tt1265990,The Roommate,The Roommate,2011,4.9,33062,39,"Feb 4, 2011",The Roommate,,,,
tt1267297,Hercules,Hercules,2014,6.0,137287,84,"Jul 25, 2014",Hercules,,,,
tt1267297,Hercules,Hercules,2014,6.0,137287,8,"Jun 13, 1997",Hercules,,,,
tt1268799,A Very Harold & Kumar 3D Christmas,A Very Harold & Kumar 3D Christmas,2011,6.3,62151,53,"Nov 4, 2011",A Very Harold & Kumar 3D Christmas,,,,
tt1270262,The Devil's Double,The Devil's Double,2011,7.1,58342,23,"Jul 29, 2011",The Devil's Double,,,,
tt1270761,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,2010,5.6,44490,43,"Aug 26, 2011",Don't Be Afraid of the Dark,,,,
tt1270797,Venom,Venom,2018,6.7,275406,3,"Oct 5, 2018",Venom,,,,
tt1270797,Venom,Venom,2018,6.7,275406,14,"Sep 16, 2005",Venom,,,,
tt1272878,2 Guns,2 Guns,2013,6.7,182025,39,"Aug 2, 2013",2 Guns,,,,
tt1272886,Small Apartments,Small Apartments,2012,6.1,6688,90,"Feb 8, 2013",Small Apartments,,,,
tt1273221,London Fields,London Fields,2018,4.3,2871,24,"Oct 26, 2018",London Fields,,,,
tt1273678,The Spy Next Door,The Spy Next Door,2010,5.5,36767,68,"Jan 15, 2010",The Spy Next Door,,,,
tt1274300,The Tempest,The Tempest,2010,5.4,7073,1,"Dec 10, 2010",The Tempest,,,,
tt1274586,Dying of the Light,Dying of the Light,2014,4.4,8888,85,"Dec 5, 2014",Dying of the Light,,,,
tt1276104,Looper,Looper,2012,7.4,500595,69,"Sep 28, 2012",Looper,,,,
tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,6.8,146858,97,"Jun 8, 2012",Madagascar 3: Europe's Most Wanted,,,,
tt1279935,Date Night,Date Night,2010,6.3,144683,99,"Apr 9, 2010",Date Night,,,,
tt1282046,Fort McCoy,Fort McCoy,2011,5.9,319,49,"Aug 15, 2014",Fort McCoy,,,,
tt1282140,Easy A,Easy A,2010,7.1,330125,67,"Sep 17, 2010",Easy A,,,,
tt1284575,Bad Teacher,Bad Teacher,2011,5.7,181189,27,"Jun 24, 2011",Bad Teacher,,,,
tt1285009,The Strangers: Prey at Night,The Strangers: Prey at Night,2018,5.2,21614,79,"Mar 9, 2018",The Strangers: Prey at Night,,,,
tt1285016,The Social Network,The Social Network,2010,7.7,568578,91,"Oct 1, 2010",The Social Network,,,,
tt1287468,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,2010,4.3,12642,17,"Jul 30, 2010",Cats & Dogs: The Revenge of Kitty Galore,,,,
tt1288558,Evil Dead,Evil Dead,2013,6.5,146399,77,"Apr 5, 2013",Evil Dead,,,,
tt1289401,Ghostbusters,Ghostbusters,2016,5.2,186788,4,"Jul 15, 2016",Ghostbusters,,,,
tt1289401,Ghostbusters,Ghostbusters,2016,5.2,186788,36,"Jun 8, 1984",Ghostbusters,,,,
tt1289419,N-Secure,N-Secure,2010,3.6,587,54,"Oct 15, 2010",N-Secure,,,,
tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,5.8,192220,68,"Aug 8, 2014",Teenage Mutant Ninja Turtles,,,,
tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,5.8,192220,33,"Mar 30, 1990",Teenage Mutant Ninja Turtles,,,,
tt1291584,Warrior,Warrior,2011,8.2,403755,74,"Sep 9, 2011",Warrior,,,,
tt1293847,xXx: Return of Xander Cage,xXx: Return of Xander Cage,2017,5.2,77976,15,"Jan 20, 2017",xXx: Return of Xander Cage,,,,
tt1294226,The Last Song,The Last Song,2010,6.0,74914,15,"Mar 31, 2010",The Last Song,,,,
tt1296373,The FP,The FP,2011,5.6,1541,12,"Mar 16, 2012",The FP,,,,
tt1298530,Animals,Animals,2012,6.2,758,34,"Dec 31, 2008",Animals,,,,
tt1298649,The Watch,The Watch,2012,5.7,115757,27,"Jul 27, 2012",The Watch,,,,
tt1298650,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,2011,6.6,447624,2,"May 20, 2011",Pirates of the Caribbean: On Stranger Tides,,,,
tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011,7.2,228465,74,"May 26, 2011",Kung Fu Panda 2,,,,
tt1302067,Yogi Bear,Yogi Bear,2010,4.6,18934,62,"Dec 17, 2010",Yogi Bear,,,,
tt1303803,Standing Ovation,Standing Ovation,2010,3.3,658,11,"Jul 16, 2010",Standing Ovation,,,,
tt1305583,Our Family Wedding,Our Family Wedding,2010,4.9,6417,95,"Mar 12, 2010",Our Family Wedding,,,,
tt1305591,Mars Needs Moms,Mars Needs Moms,2011,5.4,19823,94,"Mar 11, 2011",Mars Needs Moms,,,,
tt1306980,50/50,50/50,2011,7.7,300475,73,"Sep 30, 2011",50/50,,,,
tt1307068,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2012,6.7,102047,48,"Jun 22, 2012",Seeking a Friend for the End of the World,,,,
tt1308729,Bullet to the Head,Bullet to the Head,2012,5.7,44816,42,"Feb 1, 2013",Bullet to the Head,,,,
tt1313092,Animal Kingdom,Animal Kingdom,2010,7.3,51576,71,"Aug 13, 2010",Animal Kingdom,,,,
tt1314190,3 Backyards,3 Backyards,2010,5.0,611,51,"Mar 11, 2011",3 Backyards,,,,
tt1314655,Devil,Devil,2010,6.2,122080,71,"Sep 17, 2010",Devil,,,,
tt1316616,There Be Dragons,There Be Dragons,2011,5.8,4326,21,"May 6, 2011",There Be Dragons,,,,
tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,2011,7.6,473020,31,"Aug 5, 2011",Rise of the Planet of the Apes,,,,
tt1319716,It's a Wonderful Afterlife,It's a Wonderful Afterlife,2010,5.4,1361,36,"Oct 8, 2010",It's a Wonderful Afterlife,,,,
tt1320244,The Last Exorcism,The Last Exorcism,2010,5.6,45815,15,"Aug 27, 2010",The Last Exorcism,,,,
tt1320253,The Expendables,The Expendables,2010,6.5,307897,34,"Aug 13, 2010",The Expendables,,,,
tt1320261,Gulliver's Travels,Gulliver's Travels,2010,4.9,61178,13,"Dec 25, 2010",Gulliver's Travels,,,,
tt1320291,The Reef,The Reef,2010,5.8,15194,33,"Dec 31, 2010",The Reef,,,,
tt1321509,Death at a Funeral,Death at a Funeral,2010,5.7,42042,64,"Apr 16, 2010",Death at a Funeral,,,,
tt1321509,Death at a Funeral,Death at a Funeral,2010,5.7,42042,53,"Aug 17, 2007",Death at a Funeral,,,,
tt1321511,Oldboy,Oldboy,2013,5.8,63231,32,"Mar 25, 2005",Oldboy,,,,
tt1321860,The Beaver,The Beaver,2011,6.7,45173,79,"May 6, 2011",The Beaver,,,,
tt1321869,The Lovers,The Lovers,2013,4.6,2867,56,"Mar 13, 2015",The Lovers,,,,
tt1321870,Gangster Squad,Gangster Squad,2013,6.7,195560,4,"Jan 11, 2013",Gangster Squad,,,,
tt1322269,August: Osage County,August: Osage County,2013,7.2,79383,15,"Dec 25, 2013",August: Osage County,,,,
tt1322312,Going the Distance,Going the Distance,2010,6.3,54421,11,"Sep 3, 2010",Going the Distance,,,,
tt1323045,Frozen,Frozen,2010,6.2,62311,56,"Nov 22, 2013",Frozen,,,,
tt1323594,Despicable Me,Despicable Me,2010,7.7,464511,50,"Jul 9, 2010",Despicable Me,,,,
tt1325004,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,2010,5.0,211733,53,"Jun 30, 2010",The Twilight Saga: Eclipse,,,,
tt1327194,The Lucky One,The Lucky One,2012,6.5,94359,87,"Apr 20, 2012",The Lucky One,,,,
tt1327601,Something Wicked,Something Wicked,2014,4.8,1243,68,"Mar 17, 2015",Something Wicked,,,,
tt1327709,Cyrus,Cyrus,2010,4.7,944,27,"Jun 18, 2010",Cyrus,,,,
tt1328873,Death Calls,Death Calls,2010,4.6,33,67,"Dec 31, 2010",Death Calls,,,,
tt1333125,Movie 43,Movie 43,2013,4.3,92980,39,"Jan 25, 2013",Movie 43,,,,
tt1334260,Never Let Me Go,Never Let Me Go,2010,7.1,130084,29,"Sep 15, 2010",Never Let Me Go,,,,
tt1334512,Arthur,Arthur,2011,5.7,49013,67,"Apr 8, 2011",Arthur,,,,
tt1334515,Bad Company,Bad Company,2010,5.1,10,34,"Jun 7, 2002",Bad Company,,,,
tt1334553,The Perfect Host,The Perfect Host,2010,6.8,23378,84,"Jul 1, 2011",The Perfect Host,,,,
tt1335975,47 Ronin,47 Ronin,2013,6.3,135754,12,"Dec 25, 2013",47 Ronin,,,,
tt1336608,Rock of Ages,Rock of Ages,2012,5.9,69910,29,"Jun 15, 2012",Rock of Ages,,,,
tt1336617,Cyrus,Cyrus,2010,6.3,32457,27,"Jun 18, 2010",Cyrus,,,,
tt1340800,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,2011,7.1,174890,72,"Dec 9, 2011",Tinker Tailor Soldier Spy,,,,
tt1341167,Four Lions,Four Lions,2010,7.3,66209,79,"Nov 5, 2010",Four Lions,,,,
tt1342096,Butterfly,Butterfly,2010,4.7,53,98,"Dec 31, 2010",Butterfly,,,,
tt1343092,The Great Gatsby,The Great Gatsby,2013,7.3,433165,70,"May 10, 2013",The Great Gatsby,,,,
tt1343092,The Great Gatsby,The Great Gatsby,2013,7.3,433165,100,"Mar 29, 1974",The Great Gatsby,,,,
tt1343727,Dredd,Dredd,2012,7.1,234616,15,"Sep 21, 2012",Dredd,,,,
tt1345836,The Dark Knight Rises,The Dark Knight Rises,2012,8.4,1387769,11,"Jul 20, 2012",The Dark Knight Rises,,,,
tt1349485,La navaja de Don Juan,The Knife of Don Juan,2013,7.0,32,79,"Sep 18, 2015",La navaja de Don Juan,,,,
tt1350546,Redemption,Redemption,2011,4.5,98,97,"Jun 28, 2013",Redemption,,,,
tt1351685,Jack the Giant Slayer,Jack the Giant Slayer,2013,6.3,123127,66,"Mar 1, 2013",Jack the Giant Slayer,,,,
tt1355630,If I Stay,If I Stay,2014,6.8,107625,73,"Aug 22, 2014",If I Stay,,,,
tt1355631,The Infiltrator,The Infiltrator,2016,7.0,61547,32,"Jul 13, 2016",The Infiltrator,,,,
tt1355644,Passengers,Passengers,2016,7.0,311083,28,"Dec 21, 2016",Passengers,,,,
tt1355683,Black Mass,Black Mass,2015,6.9,155847,59,"Sep 18, 2015",Black Mass,,,,
tt1360826,Rust,Rust,2010,5.6,404,93,"Oct 5, 2010",Rust,,,,
tt1361313,The Extra Man,The Extra Man,2010,5.9,4580,53,"Jul 30, 2010",The Extra Man,,,,
tt1365519,Tomb Raider,Tomb Raider,2018,6.3,163560,70,"Mar 16, 2018",Tomb Raider,,,,
tt1366338,Lowriders,Lowriders,2016,5.7,1954,35,"May 12, 2017",Lowriders,,,,
tt1366344,The Sitter,The Sitter,2011,5.7,65575,32,"Dec 9, 2011",The Sitter,,,,
tt1366365,The Cold Light of Day,The Cold Light of Day,2012,4.9,33039,78,"Sep 7, 2012",The Cold Light of Day,,,,
tt1371111,Cloud Atlas,Cloud Atlas,2012,7.4,326473,63,"Oct 26, 2012",Cloud Atlas,,,,
tt1371155,Made in Dagenham,Made in Dagenham,2010,7.2,13121,14,"Nov 19, 2010",Made in Dagenham,,,,
tt1371160,The Kid,The Kid,2010,6.9,1206,94,"Jul 7, 2000",The Kid,,,,
tt1372686,Coriolanus,Coriolanus,2011,6.1,29654,99,"Jan 20, 2012",Coriolanus,,,,
tt1373405,The Awakening,The Awakening,2010,2.4,141,4,"Aug 17, 2012",The Awakening,,,,
tt1374989,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,2016,5.8,46187,74,"Feb 5, 2016",Pride and Prejudice and Zombies,,,,
tt1374992,Upside Down,Upside Down,2012,6.4,66347,4,"Mar 15, 2013",Upside Down,,,,
tt1375666,Inception,Inception,2010,8.8,1841066,38,"Jul 16, 2010",Inception,,,,
tt1375670,Grown Ups,Grown Ups,2010,6.0,210377,34,"Jun 25, 2010",Grown Ups,,,,
tt1376195,Gunless,Gunless,2010,6.5,3376,49,"Apr 30, 2010",Gunless,,,,
tt1376213,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,2013,5.4,5257,29,"Jan 10, 2014",The Adventurer: The Curse of the Midas Box,,,,
tt1385826,The Adjustment Bureau,The Adjustment Bureau,2011,7.1,227616,81,"Mar 4, 2011",The Adjustment Bureau,,,,
tt1385867,Cop Out,Cop Out,2010,5.6,81656,99,"Feb 26, 2010",Cop Out,,,,
tt1386588,The Other Guys,The Other Guys,2010,6.7,221664,74,"Aug 6, 2010",The Other Guys,,,,
tt1386697,Suicide Squad,Suicide Squad,2016,6.0,533039,100,"Aug 5, 2016",Suicide Squad,,,,
tt1386703,Total Recall,Total Recall,2012,6.3,228460,79,"Aug 3, 2012",Total Recall,,,,
tt1386703,Total Recall,Total Recall,2012,6.3,228460,80,"Jun 1, 1990",Total Recall,,,,
tt1389072,Downsizing,Downsizing,2017,5.7,74815,62,"Dec 22, 2017",Downsizing,,,,
tt1389137,We Bought a Zoo,We Bought a Zoo,2011,7.1,126849,14,"Dec 23, 2011",We Bought a Zoo,,,,
tt1389139,When the Bough Breaks,When the Bough Breaks,2016,5.1,4729,85,"Sep 9, 2016",When the Bough Breaks,,,,
tt1390411,In the Heart of the Sea,In the Heart of the Sea,2015,6.9,108628,1,"Dec 11, 2015",In the Heart of the Sea,,,,
tt1390539,The Lost Medallion: The Adventures of Billy Stone,The Lost Medallion: The Adventures of Billy Stone,2013,4.9,1502,31,"Mar 1, 2013",The Lost Medallion: The Adventures of Billy Stone,,,,
tt1391137,Why Did I Get Married Too?,Why Did I Get Married Too?,2010,4.6,8653,16,"Apr 2, 2010",Why Did I Get Married Too?,,,,
tt1392170,The Hunger Games,The Hunger Games,2012,7.2,795227,38,"Mar 23, 2012",The Hunger Games,,,,
tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,8.1,780910,75,"May 15, 2015",Mad Max: Fury Road,,,,
tt1392197,Marmaduke,Marmaduke,2010,4.2,13283,59,"Jun 4, 2010",Marmaduke,,,,
tt1392214,Prisoners,Prisoners,2013,8.1,526273,48,"Sep 20, 2013",Prisoners,,,,
tt1396484,It,It,2017,7.4,359123,24,"Sep 8, 2017",It,,,,
tt1397280,Taken 2,Taken 2,2012,6.3,273106,54,"Oct 5, 2012",Taken 2,,,,
tt1397514,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,2012,5.8,83507,10,"Feb 10, 2012",Journey 2: The Mysterious Island,,,,
tt1398426,Straight Outta Compton,Straight Outta Compton,2015,7.9,165307,35,"Aug 14, 2015",Straight Outta Compton,,,,
tt1399103,Transformers: Dark of the Moon,Transformers: Dark of the Moon,2011,6.2,366409,64,"Jun 29, 2011",Transformers: Dark of the Moon,,,,
tt1399683,Winter's Bone,Winter's Bone,2010,7.2,127751,8,"Jun 11, 2010",Winter's Bone,,,,
tt1401152,Unknown,Unknown,2011,6.9,235167,21,"Feb 18, 2011",Unknown,,,,
tt1401152,Unknown,Unknown,2011,6.9,235167,84,"Nov 3, 2006",Unknown,,,,
tt1402488,Happy Feet Two,Happy Feet Two,2011,5.9,38396,33,"Nov 18, 2011",Happy Feet Two,,,,
tt1403177,Hesher,Hesher,2010,7.0,48483,54,"May 13, 2011",Hesher,,,,
tt1403241,Wolves,Wolves,2014,5.3,7312,51,"Nov 14, 2014",Wolves,,,,
tt1403865,True Grit,True Grit,2010,7.6,284034,29,"Dec 22, 2010",True Grit,,,,
tt1403981,Remember Me,Remember Me,2010,7.1,129443,51,"Mar 12, 2010",Remember Me,,,,
tt1405500,For Colored Girls,For Colored Girls,2010,6.1,6728,67,"Nov 5, 2010",For Colored Girls,,,,
tt1407061,Just Wright,Just Wright,2010,5.9,12466,85,"May 14, 2010",Just Wright,,,,
tt1408101,Star Trek Into Darkness,Star Trek Into Darkness,2013,7.7,445535,68,"May 16, 2013",Star Trek Into Darkness,,,,
tt1408253,Ride Along,Ride Along,2014,6.2,94529,67,"Jan 17, 2014",Ride Along,,,,
tt1409024,Men in Black 3,Men in Black 3,2012,6.8,309879,35,"May 25, 2012",Men in Black 3,,,,
tt1411238,No Strings Attached,No Strings Attached,2011,6.2,197663,84,"Jan 21, 2011",No Strings Attached,,,,
tt1411250,Riddick,Riddick,2013,6.4,144821,66,"Sep 6, 2013",Riddick,,,,
tt1411664,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,2011,3.3,10648,78,"Sep 9, 2011",Bucky Larson: Born to Be a Star,,,,
tt1411697,The Hangover Part II,The Hangover Part II,2011,6.5,432800,39,"May 26, 2011",The Hangover Part II,,,,
tt1411704,Hop,Hop,2011,5.4,28893,27,"Apr 1, 2011",Hop,,,,
tt1412386,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,2011,7.3,85811,55,"May 4, 2012",The Best Exotic Marigold Hotel,,,,
